 Apache Airflow命令注入漏洞（CNVD-2023-05224）	高	2023-01-30 00:00:00
 Apache HTTP Server输入验证错误漏洞（CNVD-2024-36390）	高	2024-08-27 00:00:00
 IBM Content Navigator路径遍历漏洞	中	2024-03-22 00:00:00
 WordPress Multisite Content Copier/Updater plugin跨站脚本漏洞	中	2023-01-28 00:00:00
 WordPress plugin 0mk Shortener跨站请求伪造漏洞	高	2023-02-16 00:00:00
 北京亿赛通科技发展有限责任公司数据泄露防护(DLP)系统存在任意文件读取漏洞	中	2024-03-22 00:00:00
 四川众望升腾科技有限公司学工管理系统存在SQL注入漏洞（CNVD-2023-59159）	高	2023-07-10 00:00:00
 安徽青柿信息科技有限公司LiveNVR存在未授权访问漏洞（CNVD-2023-77604）	中	2023-10-27 00:00:00
 浙江大华技术股份有限公司智慧园区综合管理平台存在文件上传漏洞（CNVD-2023-16897）	高	2023-03-23 00:00:00
 浙江大华技术股份有限公司智慧园区综合管理平台存在文件上传漏洞（CNVD-2024-35419）	高	2024-09-02 00:00:00
 深圳希施玛数据科技有限公司实训教学平台（以渔有方）存在目录遍历漏洞	中	2024-01-09 00:00:00
Adobe Acrobat Reader资源管理错误漏洞（CNVD-2024-38534）	中	2024-09-20 00:00:00
Adobe Commerce XML外部实体注入漏洞	高	2024-06-26 00:00:00
Adobe Commerce授权问题漏洞（CNVD-2024-28954）	高	2024-06-26 00:00:00
Adobe Commerce授权问题漏洞（CNVD-2024-28956）	中	2024-06-26 00:00:00
Adobe Commerce文件上传漏洞	高	2024-06-26 00:00:00
Adobe Commerce访问控制错误漏洞	中	2024-06-26 00:00:00
Adobe Commerce跨站脚本漏洞（CNVD-2024-28955）	中	2024-06-26 00:00:00
Adobe Commerce身份验证错误漏洞	高	2024-06-26 00:00:00
Adobe Commerce输入验证错误漏洞（CNVD-2024-28958）	高	2024-06-26 00:00:00
Adobe Commerce输入验证错误漏洞（CNVD-2024-28959）	高	2024-06-26 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45904）	中	2023-06-13 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45905）	中	2023-06-13 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45906）	中	2023-06-12 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45907）	中	2023-06-13 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45908）	中	2023-06-12 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45909）	中	2023-06-12 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45910）	中	2023-06-12 00:00:00
Adobe Experience Manager URL重定向漏洞（CNVD-2023-45911）	中	2023-06-12 00:00:00
Adobe Experience Manager跨站脚本漏洞（CNVD-2023-45912）	中	2023-06-12 00:00:00
Adobe Experience Manager跨站脚本漏洞（CNVD-2023-45913）	中	2023-06-12 00:00:00
